Chain,Chain ID,Asset Name,Asset Symbol,Issuer,Asset Type,OFT Address,Token Address,Endpoint ID,Stage
"Ethereum Mainnet","1","XX Network","WXX","XX Network","OFTAdapter","0x147c0014bf053181ce92cef6b36b4f3992f9b0a8","0x147c0014bf053181ce92cef6b36b4f3992f9b0a8","30101","mainnet"
"Ethereum Mainnet","1","USDT0","XAUT0","USDT0","OFTAdapter","0xb9c2321bb7d0db468f570d10a424d1cc8efd696c","0xb9c2321bb7d0db468f570d10a424d1cc8efd696c","30101","mainnet"
"Ethereum Mainnet","1","Xavier: Renegade Angel","xavier","Xavier: Renegade Angel","OFT","0x69b1ac639c0153b8eae75e4c19a176d07071683c","0x69b1ac639c0153b8eae75e4c19a176d07071683c","30101","mainnet"
"Ethereum Mainnet","1","XDC Network","XDC","XDC Network","OFT","0x11a72d2a88468c09f1bb63fc729d8649e84275a9","0x11a72d2a88468c09f1bb63fc729d8649e84275a9","30101","mainnet"
"Ethereum Mainnet","1","XPLA","XPLA","XPLA","OFT","0x332dd4f170cdfc27756ee4159e7dbf034c84c65b","0x332dd4f170cdfc27756ee4159e7dbf034c84c65b","30101","mainnet"
"Ethereum Mainnet","1","Solv Protocol","xSolvBTC","Solv Protocol","OFTAdapter","0x94dabd84cd36c4d364fcdd5cdabf41e73dbc99e6","0x94dabd84cd36c4d364fcdd5cdabf41e73dbc99e6","30101","mainnet"
"Ethereum Mainnet","1","Venus Protocol","XVS","Venus Protocol","OFTAdapter","0x888e317606b4c590bbad88653863e8b345702633","0x888e317606b4c590bbad88653863e8b345702633","30101","mainnet"
"Ethereum Mainnet","1","Dotcom","Y2K","Dotcom","OFT","0x06903ae134cca527742fe138a7cb97fe08322000","0x06903ae134cca527742fe138a7cb97fe08322000","30101","mainnet"
"Ethereum Mainnet","1","Yala Token","YALA","Yala Token","OFT","0xf970706063b7853877f39515c96932d49d5ac9cd","0xf970706063b7853877f39515c96932d49d5ac9cd","30101","mainnet"
"Ethereum Mainnet","1","KernelDAO","ynBTCk","KernelDAO","OFTAdapter","0xfd72fbb61798f3bcb707f5ba98cb72a87cca02a2","0xfd72fbb61798f3bcb707f5ba98cb72a87cca02a2","30101","mainnet"
"Ethereum Mainnet","1","YieldNest","YND","YieldNest","OFTAdapter","0xc099ab708e20e8b25c63ca156d7cc94404c55416","0xc099ab708e20e8b25c63ca156d7cc94404c55416","30101","mainnet"
"Ethereum Mainnet","1","YieldNest","ynETHx","YieldNest","OFTAdapter","0x79a5959cc1cbe4d08e7800bd16759d82e64169a1","0x79a5959cc1cbe4d08e7800bd16759d82e64169a1","30101","mainnet"
"Ethereum Mainnet","1","Yala stablecoin","YU","Yala stablecoin","OFT","0xe868084cf08f3c3db11f4b73a95473762d9463f7","0xe868084cf08f3c3db11f4b73a95473762d9463f7","30101","mainnet"
"Ethereum Mainnet","1","Aegis","YUSD","Aegis","OFTAdapter","0xaf12b0ae5a72d7b8a8ec675f3e76e2db56143565","0xaf12b0ae5a72d7b8a8ec675f3e76e2db56143565","30101","mainnet"
"Ethereum Mainnet","1","Zenrock","zenBTC","Zenrock","OFTAdapter","0x67c4fb7c4129342c0fcb95f5fab9908870f7af99","0x67c4fb7c4129342c0fcb95f5fab9908870f7af99","30101","mainnet"
"Ethereum Mainnet","1","Zerolend","ZERO","Zerolend","OFT","0x2da17faf782ae884faf7db2208bbc66b6e085c22","0x2da17faf782ae884faf7db2208bbc66b6e085c22","30101","mainnet"
"Ethereum Mainnet","1","Zircuit","ZRC","Zircuit","OFTAdapter","0xb5eb63caad0ca6e068114c42794ada9b7757ebc1","0xb5eb63caad0ca6e068114c42794ada9b7757ebc1","30101","mainnet"
"Ethereum Mainnet","1","ZRO Token","ZRO","ZRO Token","OFT","0x6985884c4392d348587b19cb9eaaf157f13271cd","0x6985884c4392d348587b19cb9eaaf157f13271cd","30101","mainnet"
"Etherlink Mainnet","42793","Sugarverse","CNDY","Sugarverse","OFT","0x6b43732a9ae9f8654d496c0a075aa4aa43057a0b","0x6b43732a9ae9f8654d496c0a075aa4aa43057a0b","30292","mainnet"
"Etherlink Mainnet","42793","Lombard Staked Bitcoin","LBTC","Lombard Staked Bitcoin","OFTAdapter","0xc832183d4d5fc5831daac892a93dbbfd798034e3","0xc832183d4d5fc5831daac892a93dbbfd798034e3","30292","mainnet"
"Etherlink Mainnet","42793","WXTZ","WXTZ","WXTZ","OFT","0xc9b53ab2679f573e480d01e0f49e2b5cfb7a3eab","0xc9b53ab2679f573e480d01e0f49e2b5cfb7a3eab","30292","mainnet"
"EVM on Flow Mainnet","747","Flow","PYUSD","Flow","OFT","0x2aabea2058b5ac2d339b163c6ab6f2b6d53aabed","0x2aabea2058b5ac2d339b163c6ab6f2b6d53aabed","30336","mainnet"
"EVM on Flow Mainnet","747","stgUSDC","stgUSDC","Stargate","StargateOFT","0xAF54BE5B6eEc24d6BFACf1cce4eaF680A8239398","0xF1815bd50389c46847f0Bda824eC8da914045D14","30336","mainnet"
"EVM on Flow Mainnet","747","USDT","USDT","Stargate","StargateOFT","0xAf5191B0De278C7286d6C7CC6ab6BB8A73bA2Cd6","0x674843C06FF83502ddb4D37c2E09C01cdA38cbc8","30336","mainnet"
"EVM on Flow Mainnet","747","WETH","WETH","Stargate","StargateOFT","0x45f1A95A4D3f3836523F5c83673c797f4d4d263B","0x2F6F07CDcf3588944Bf4C42aC74ff24bF56e7590","30336","mainnet"
"EVM on Flow Mainnet","747","Flow","WFLOW","Flow","NativeOFTAdapter","0xd296588850bee2770136464ffdddd78c32f2a07c","0xd296588850bee2770136464ffdddd78c32f2a07c","30336","mainnet"
"EVM on Flow Mainnet","747","OFFICIAL TRUMP","WTRUMP","OFFICIAL TRUMP","OFT","0xea3910f1c6e687b59835885904a2fd1944b51ec6","0xea3910f1c6e687b59835885904a2fd1944b51ec6","30336","mainnet"
"Fantom Mainnet","250","Beethoven X","BEETS","Beethoven X","OFTAdapter","0x8d038da833b154ebcfb7965a9ee7c4ad72671b21","0x8d038da833b154ebcfb7965a9ee7c4ad72671b21","30112","mainnet"
"Fantom Mainnet","250","SpookySwap","BOO","SpookySwap","OFTAdapter","0x3af1cf07f9960e06b76d701c0cd7f1120707378a","0x3af1cf07f9960e06b76d701c0cd7f1120707378a","30112","mainnet"
"Fantom Mainnet","250","Curve Finance","CRV","Curve Finance","OFT","0xc7ae4ab742f6b0b203f6710c87677005bc45ad01","0xc7ae4ab742f6b0b203f6710c87677005bc45ad01","30112","mainnet"
"Fantom Mainnet","250","Curve Finance","crvUSD","Curve Finance","OFT","0xaa798bf5ec09b6e3bc059ea4d36d4ca53e063ef7","0xaa798bf5ec09b6e3bc059ea4d36d4ca53e063ef7","30112","mainnet"
"Fantom Mainnet","250","LayerZero","DAI","LayerZero","OFT","0x91a40c733c97a6e1bf876eaf9ed8c08102eb491f","0x91a40c733c97a6e1bf876eaf9ed8c08102eb491f","30112","mainnet"
"Fantom Mainnet","250","GOGLZ","GOGLZ","GOGLZ","OFTAdapter","0x95ae0a728375e293eface67ea94e4b50c3a7a0fd","0x95ae0a728375e293eface67ea94e4b50c3a7a0fd","30112","mainnet"
"Fantom Mainnet","250","Interport Finance","ITP","Interport Finance","OFT","0x2b1d36f5b61addaf7da7ebbd11b35fd8cfb0de31","0x2b1d36f5b61addaf7da7ebbd11b35fd8cfb0de31","30112","mainnet"
"Fantom Mainnet","250","Lif3","LIF3","Lif3","OFT","0x5e074c28149cc35c1e5fbc79d8a6ea688dba2314","0x5e074c28149cc35c1e5fbc79d8a6ea688dba2314","30112","mainnet"
"Fantom Mainnet","250","Lif3","LSHARE","Lif3","OFT","0x8ff27b58e1d969befc9c8aeae93a6eb7e2250c8f","0x8ff27b58e1d969befc9c8aeae93a6eb7e2250c8f","30112","mainnet"
"Fantom Mainnet","250","Abracadabra Money","MIM","Abracadabra Money","OFTAdapter","0xc5c01568a3b5d8c203964049615401aaf0783191","0xc5c01568a3b5d8c203964049615401aaf0783191","30112","mainnet"
"Fantom Mainnet","250","Polter Finance","POLTER","Polter Finance","OFTAdapter","0x3822858c943d74b93936168f79f7ca73a43d2e6c","0x3822858c943d74b93936168f79f7ca73a43d2e6c","30112","mainnet"
"Fantom Mainnet","250","Qi Dao","QI","Qi Dao","OFT","0xd3fdcb837dafdb7c9c3ebd48fe22a53f6dd3d7d7","0xd3fdcb837dafdb7c9c3ebd48fe22a53f6dd3d7d7","30112","mainnet"
"Fantom Mainnet","250","Reunit Wallet","REUNI","Reunit Wallet","OFT","0x9ed7e4b1bff939ad473da5e7a218c771d1569456","0x9ed7e4b1bff939ad473da5e7a218c771d1569456","30112","mainnet"
"Fantom Mainnet","250","Onering Tools","RING","Onering Tools","OFTAdapter","0x34858b68fd411bb9c339ced41fc6334e67c7e02d","0x34858b68fd411bb9c339ced41fc6334e67c7e02d","30112","mainnet"
"Fantom Mainnet","250","Stargate","STG","Stargate","OFT","0x2f6f07cdcf3588944bf4c42ac74ff24bf56e7590","0x2f6f07cdcf3588944bf4c42ac74ff24bf56e7590","30112","mainnet"
"Fantom Mainnet","250","LayerZero","USDC","LayerZero","OFT","0x28a92dde19d9989f39a49905d7c9c2fac7799bdf","0x28a92dde19d9989f39a49905d7c9c2fac7799bdf","30112","mainnet"
"Fantom Mainnet","250","LayerZero","USDT","LayerZero","OFT","0xcc1b99ddac1a33c201a742a1851662e87bc7f22c","0xcc1b99ddac1a33c201a742a1851662e87bc7f22c","30112","mainnet"
"Fantom Mainnet","250","WAGMI","WAGMI","WAGMI","OFT","0xb1f795776cb9ddac6e7e162f31c7419dd3d48297","0xb1f795776cb9ddac6e7e162f31c7419dd3d48297","30112","mainnet"
"Fantom Mainnet","250","LayerZero","WETH","LayerZero","OFT","0x695921034f0387eac4e11620ee91b1b15a6a09fe","0x695921034f0387eac4e11620ee91b1b15a6a09fe","30112","mainnet"
"Flare Mainnet","14","Dinero","DINERO","Dinero","OFT","0xbe6d2be4e01d4304a28edd13038311e112313ec8","0xbe6d2be4e01d4304a28edd13038311e112313ec8","30295","mainnet"
"Flare Mainnet","14","Dinero","sDINERO","Dinero","OFT","0x20a02ecd89632a228ab04c46aa9ac2bc4e76f85d","0x20a02ecd89632a228ab04c46aa9ac2bc4e76f85d","30295","mainnet"
"Flare Mainnet","14","USDC.e","USDC.e","Stargate","StargateOFT","0x77C71633C34C3784ede189d74223122422492a0f","0xFbDa5F676cB37624f28265A144A48B0d6e87d3b6","30295","mainnet"
"Flare Mainnet","14","USDT","USDT","Stargate","StargateOFT","0x1C10CC06DC6D35970d1D53B2A23c76ef370d4135","0x0B38e83B86d491735fEaa0a791F65c2B99535396","30295","mainnet"
"Flare Mainnet","14","USDT0","USDT0","USDT0","OFTAdapter","0x567287d2a9829215a37e3b88843d32f9221e7588","0x567287d2a9829215a37e3b88843d32f9221e7588","30295","mainnet"
"Flare Mainnet","14","WETH","WETH","Stargate","StargateOFT","0x8e8539e4CcD69123c623a106773F2b0cbbc58746","0x1502FA4be69d526124D453619276FacCab275d3D","30295","mainnet"
"Fraxtal Mainnet","252","Ethena","ENA","Ethena","OFT","0x58538e6a46e07434d7e7375bc268d3cb839c0133","0x58538e6a46e07434d7e7375bc268d3cb839c0133","30255","mainnet"
"Fraxtal Mainnet","252","Frax Finance","FXS","Frax Finance","OFTAdapter","0xd86fbbd0c8715d2c1f40e451e5c3514e65e7576a","0xd86fbbd0c8715d2c1f40e451e5c3514e65e7576a","30255","mainnet"
"Fraxtal Mainnet","252","Redacted Finance","pxETH","Redacted Finance","OFT","0x58ade43a276ddf3e101941571ede398a32492ed7","0x58ade43a276ddf3e101941571ede398a32492ed7","30255","mainnet"
"Fraxtal Mainnet","252","Ethena","sUSDe","Ethena","OFT","0x211cc4dd073734da055fbf44a2b4667d5e5fe5d2","0x211cc4dd073734da055fbf44a2b4667d5e5fe5d2","30255","mainnet"
"Fraxtal Mainnet","252","Ethena","USDe","Ethena","OFT","0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34","0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34","30255","mainnet"
"Fraxtal Mainnet","252","YieldNest","ynETHx","YieldNest","OFTAdapter","0xbe82cbe217bf4e0a87dd88c552e93054f4ef2c7c","0xbe82cbe217bf4e0a87dd88c552e93054f4ef2c7c","30255","mainnet"
"Fuse Mainnet","122","USDC.e","USDC.e","Stargate","StargateOFT","0xAF54BE5B6eEc24d6BFACf1cce4eaF680A8239398","0xc6Bc407706B7140EE8Eef2f86F9504651b63e7f9","30138","mainnet"
"Fuse Mainnet","122","USDT","USDT","Stargate","StargateOFT","0xAf5191B0De278C7286d6C7CC6ab6BB8A73bA2Cd6","0x3695Dd1D1D43B794C0B13eb8be8419Eb3ac22bf7","30138","mainnet"
"Fuse Mainnet","122","WETH","WETH","Stargate","StargateOFT","0x45f1A95A4D3f3836523F5c83673c797f4d4d263B","0x2F6F07CDcf3588944Bf4C42aC74ff24bF56e7590","30138","mainnet"
"Gate Layer Mainnet","10088","USDC.e","USDC.e","Stargate","StargateOFT","0x0829F361A05D993d5CEb035cA6DF3446b060970b","0x8a2B28364102Bea189D99A475C494330Ef2bDD0B","30389","mainnet"
"Gate Layer Mainnet","10088","WETH","WETH","Stargate","StargateOFT","0x783129E4d7bA0Af0C896c239E57C06DF379aAE8c","0x60219C44E146BAf36002eA73767820238Ebc1db6","30389","mainnet"
"Glue Mainnet","1300","Hosico Cat","HOSICO","Hosico Cat","OFT","0x8f799534708044e27ec8f834edca4e90a81a527d","0x8f799534708044e27ec8f834edca4e90a81a527d","30342","mainnet"
"Glue Mainnet","1300","USDC.e","USDC.e","Stargate","StargateOFT","0xAF54BE5B6eEc24d6BFACf1cce4eaF680A8239398","0xEe45ed3f6c675F319BB9de62991C1E78B484e0B8","30342","mainnet"
"Glue Mainnet","1300","USDT","USDT","Stargate","StargateOFT","0xAf5191B0De278C7286d6C7CC6ab6BB8A73bA2Cd6","0xE1AD845D93853fff44990aE0DcecD8575293681e","30342","mainnet"
"Glue Mainnet","1300","WETH","WETH","Stargate","StargateOFT","0x45f1A95A4D3f3836523F5c83673c797f4d4d263B","0x2F6F07CDcf3588944Bf4C42aC74ff24bF56e7590","30342","mainnet"
"Gnosis Mainnet","100","Redacted Finance","apxETH","Redacted Finance","OFT","0xef2a1bf104a9600eedefa9ace6877e51e5add29d","0xef2a1bf104a9600eedefa9ace6877e51e5add29d","30145","mainnet"
"Gnosis Mainnet","100","Bright Union","BRIGHT","Bright Union","OFT","0xb7e10110eedca190da51b22e90a2caee014c8140","0xb7e10110eedca190da51b22e90a2caee014c8140","30145","mainnet"
"Gnosis Mainnet","100","Stader Labs","ETHx","Stader Labs","OFTAdapter","0xac9da18c76d54a744612e72492838227df0308bb","0xac9da18c76d54a744612e72492838227df0308bb","30145","mainnet"
"Gnosis Mainnet","100","Lagrange","LA","Lagrange","OFT","0x0fc2a55d5bd13033f1ee0cdd11f60f7efe66f467","0x0fc2a55d5bd13033f1ee0cdd11f60f7efe66f467","30145","mainnet"
"Gnosis Mainnet","100","Redacted Finance","pxETH","Redacted Finance","OFT","0xa7490a2d3e0fa0ffc461eadc465c19d370265d1b","0xa7490a2d3e0fa0ffc461eadc465c19d370265d1b","30145","mainnet"
"Gnosis Mainnet","100","USDC.e","USDC.e","Stargate","StargatePool","0xB1EeAD6959cb5bB9B20417d6689922523B2B86C3","0x2a22f9c3b484c3629090FeED35F17Ff8F88f76F0","30145","mainnet"
"Gnosis Mainnet","100","WETH","WETH","Stargate","StargatePool","0xe9aBA835f813ca05E50A6C0ce65D0D74390F7dE7","0x6A023CCd1ff6F2045C3309768eAd9E68F978f6e1","30145","mainnet"
"Goat Mainnet","2345","Goat Network","BTCB","Goat Network","OFT","0xfe41e7e5cb3460c483ab2a38eb605cda9e2d248e","0xfe41e7e5cb3460c483ab2a38eb605cda9e2d248e","30361","mainnet"
"Goat Mainnet","2345","Goat Network","DOGE","Goat Network","OFT","0x1e0d0303a8c4ad428953f5acb1477db42bb838cf","0x1e0d0303a8c4ad428953f5acb1477db42bb838cf","30361","mainnet"
"Goat Mainnet","2345","USDC.e","USDC.e","Stargate","StargateOFT","0xbbA60da06c2c5424f03f7434542280FCAd453d10","0x3022b87ac063DE95b1570F46f5e470F8B53112D8","30361","mainnet"
"Goat Mainnet","2345","USDT","USDT","Stargate","StargateOFT","0x549943e04f40284185054145c6E4e9568C1D3241","0xE1AD845D93853fff44990aE0DcecD8575293681e","30361","mainnet"
"Goat Mainnet","2345","WETH","WETH","Stargate","StargateOFT","0x88853D410299BCBfE5fCC9Eef93c03115E908279","0x3a1293Bdb83bBbDd5Ebf4fAc96605aD2021BbC0f","30361","mainnet"
"Gravity Mainnet","1625","USDC.e","USDC.e","Stargate","StargateOFT","0xC1B8045A6ef2934Cf0f78B0dbD489969Fa9Be7E4","0xFbDa5F676cB37624f28265A144A48B0d6e87d3b6","30294","mainnet"
"Gravity Mainnet","1625","USDT","USDT","Stargate","StargateOFT","0x0B38e83B86d491735fEaa0a791F65c2B99535396","0x816E810f9F787d669FB71932DeabF6c83781Cd48","30294","mainnet"
"Gravity Mainnet","1625","WETH","WETH","Stargate","StargateOFT","0x17d65bF79E77B6Ab21d8a0afed3bC8657d8Ee0B2","0xf6f832466Cd6C21967E0D954109403f36Bc8ceaA","30294","mainnet"
"Hedera Mainnet","295","WETH","WETH","Stargate","StargateOFT","0xda6087E69C51E7D31b6DBAD276a3c44703DFdCAd","0xCa367694CDaC8f152e33683BB36CC9d6A73F1ef2","30316","mainnet"
"Hemi Mainnet","43111","ETH","ETH","Stargate","StargatePool","0x2F6F07CDcf3588944Bf4C42aC74ff24bF56e7590","0x0000000000000000000000000000000000000000","30329","mainnet"
"Hemi Mainnet","43111","Hemi Network","HEMI","Hemi Network","OFTAdapter","0xf14a494fb66927df0b1495e5f09b410e5d8517c3","0xf14a494fb66927df0b1495e5f09b410e5d8517c3","30329","mainnet"
"Hemi Mainnet","43111","Kelp DAO","rsETH","Kelp DAO","OFT","0xc3eacf0612346366db554c991d7858716db09f58","0xc3eacf0612346366db554c991d7858716db09f58","30329","mainnet"
"Hemi Mainnet","43111","BIMA","USBD","BIMA","OFT","0x6bede1c6009a78c222d9bdb7974bb67847fdb68c","0x6bede1c6009a78c222d9bdb7974bb67847fdb68c","30329","mainnet"
"Hemi Mainnet","43111","USDC.e","USDC.e","Stargate","StargateOFT","0x45f1A95A4D3f3836523F5c83673c797f4d4d263B","0xad11a8BEb98bbf61dbb1aa0F6d6F2ECD87b35afA","30329","mainnet"
"Hemi Mainnet","43111","USDT","USDT","Stargate","StargateOFT","0xAF54BE5B6eEc24d6BFACf1cce4eaF680A8239398","0xbB0D083fb1be0A9f6157ec484b6C79E0A4e31C2e","30329","mainnet"
"Hemi Mainnet","43111","YieldNest Restaked BitFi BTC - Kernel","ynBfBTCk","YieldNest Restaked BitFi BTC - Kernel","OFTAdapter","0x59f1f7c4a003c2ae7c4c6db24a831c92bb7ef9ae","0x59f1f7c4a003c2ae7c4c6db24a831c92bb7ef9ae","30329","mainnet"
"Hemi Mainnet","43111","ynBNB MAX","ynBNBx","ynBNB MAX","OFTAdapter","0x12a1ea4a8d6d698e4d6175f563957d1a55405947","0x12a1ea4a8d6d698e4d6175f563957d1a55405947","30329","mainnet"
"Hemi Mainnet","43111","KernelDAO","ynBTCk","KernelDAO","OFTAdapter","0xfd72fbb61798f3bcb707f5ba98cb72a87cca02a2","0xfd72fbb61798f3bcb707f5ba98cb72a87cca02a2","30329","mainnet"
"Hemi Mainnet","43111","YieldNest","ynCoBTCk","YieldNest","OFTAdapter","0x24ecbe695b1f5fdf154ec6f7c532c6a74dab161c","0x24ecbe695b1f5fdf154ec6f7c532c6a74dab161c","30329","mainnet"
"Hemi Mainnet","43111","YieldNest","ynETHx","YieldNest","OFTAdapter","0xd47e06ed020f86197193781260b2e2913bff65ab","0xd47e06ed020f86197193781260b2e2913bff65ab","30329","mainnet"
"HyperEVM Mainnet","999","HeyAnon","Anon","HeyAnon","OFT","0x79bbf4508b1391af3a0f4b30bb5fc4aa9ab0e07c","0x79bbf4508b1391af3a0f4b30bb5fc4aa9ab0e07c","30367","mainnet"
"HyperEVM Mainnet","999","ApeCoin","APE","ApeCoin","OFT","0xab11329560fa9c9c860bb21a9342215a1265bbb0","0xab11329560fa9c9c860bb21a9342215a1265bbb0","30367","mainnet"
"HyperEVM Mainnet","999","Apu Apustaja","APU","Apu Apustaja","OFT","0xcbb8e1a8d5f9ee59c5a331f6c8556cca8e01cf10","0xcbb8e1a8d5f9ee59c5a331f6c8556cca8e01cf10","30367","mainnet"
"HyperEVM Mainnet","999","mETH Protocol","cmETH","mETH Protocol","OFT","0xe6829d9a7ee3040e1276fa75293bde931859e8fa","0xe6829d9a7ee3040e1276fa75293bde931859e8fa","30367","mainnet"
"HyperEVM Mainnet","999","mETH Protocol","COOK","mETH Protocol","OFT","0x9f0c013016e8656bc256f948cd4b79ab25c7b94d","0x9f0c013016e8656bc256f948cd4b79ab25c7b94d","30367","mainnet"
"HyperEVM Mainnet","999","Equilibria Finance","EQB","Equilibria Finance","OFT","0x3ce8426dc0b90a36f0e20d7c2acaaf4578ad4e50","0x3ce8426dc0b90a36f0e20d7c2acaaf4578ad4e50","30367","mainnet"
"HyperEVM Mainnet","999","HLP0","HLP0","HLP0","OFT","0x3d75f2bb8abcdbd1e27443cb5cbce8a668046c81","0x3d75f2bb8abcdbd1e27443cb5cbce8a668046c81","30367","mainnet"
"HyperEVM Mainnet","999","ISLAND","ISLAND","ISLAND","OFT","0x1f170f59849bf2e11a051e9da1213d672baa8748","0x1f170f59849bf2e11a051e9da1213d672baa8748","30367","mainnet"
"HyperEVM Mainnet","999","HyBridge","LINK","HyBridge","OFT","0x9a12cb8869498d8826567437abea27be1c2ba9ab","0x9a12cb8869498d8826567437abea27be1c2ba9ab","30367","mainnet"
"HyperEVM Mainnet","999","Pendle","PENDLE","Pendle","OFT","0xd6eb81136884713e843936843e286fd2a85a205a","0xd6eb81136884713e843936843e286fd2a85a205a","30367","mainnet"
"HyperEVM Mainnet","999","Pudgy Penguins","PENGU","Pudgy Penguins","OFT","0xfa44c2634ff17cbe26dc3007d36bd61c79068c14","0xfa44c2634ff17cbe26dc3007d36bd61c79068c14","30367","mainnet"
"HyperEVM Mainnet","999","PrimeFi","PRFI","PrimeFi","OFT","0x7bbcf1b600565ae023a1806ef637af4739de3255","0x7bbcf1b600565ae023a1806ef637af4739de3255","30367","mainnet"
"HyperEVM Mainnet","999","Puffer","pufETH","Puffer","OFT","0x87d00066cf131ff54b72b134a217d5401e5392b6","0x87d00066cf131ff54b72b134a217d5401e5392b6","30367","mainnet"
"HyperEVM Mainnet","999","Rekt","REKT","Rekt","OFT","0xc12e26ab94d1e62f18373cf25e43afa7b2af1cdc","0xc12e26ab94d1e62f18373cf25e43afa7b2af1cdc","30367","mainnet"
"HyperEVM Mainnet","999","Resolv Labs","RLP","Resolv Labs","OFT","0x0a3d8466f5de586fa5f6de117301e2f90bcc5c48","0x0a3d8466f5de586fa5f6de117301e2f90bcc5c48","30367","mainnet"
"HyperEVM Mainnet","999","Reservoir","rUSD","Reservoir","OFT","0x866d66f64fb81461903e1e38d998e747ecf35e78","0x866d66f64fb81461903e1e38d998e747ecf35e78","30367","mainnet"
"HyperEVM Mainnet","999","Relend Network","rUSDC","Relend Network","OFT","0x9ab96a4668456896d45c301bc3a15cee76aa7b8d","0x9ab96a4668456896d45c301bc3a15cee76aa7b8d","30367","mainnet"
"HyperEVM Mainnet","999","SatLayer","SLAY","SatLayer","OFT","0x9efdfc72c1bc90b36f8aae35247e62310c58eacf","0x9efdfc72c1bc90b36f8aae35247e62310c58eacf","30367","mainnet"
"HyperEVM Mainnet","999","Ethena","sUSDe","Ethena","OFT","0x211cc4dd073734da055fbf44a2b4667d5e5fe5d2","0x211cc4dd073734da055fbf44a2b4667d5e5fe5d2","30367","mainnet"
"HyperEVM Mainnet","999","Theo","thBILL","Theo","OFT","0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a","0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a","30367","mainnet"
"HyperEVM Mainnet","999","Ethena","USDe","Ethena","OFT","0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34","0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34","30367","mainnet"
"HyperEVM Mainnet","999","USDT0","USDT0","USDT0","OFTAdapter","0x904861a24f30ec96ea7cfc3be9ea4b476d237e98","0x904861a24f30ec96ea7cfc3be9ea4b476d237e98","30367","mainnet"
"HyperEVM Mainnet","999","Resolv Labs","USR","Resolv Labs","OFT","0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77","0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77","30367","mainnet"
"HyperEVM Mainnet","999","ValiDAO","VDO","ValiDAO","OFT","0xb5ee887259f792e613edbd20dde8970c10fefda1","0xb5ee887259f792e613edbd20dde8970c10fefda1","30367","mainnet"
"HyperEVM Mainnet","999","Ether.Fi","weETH","Ether.Fi","OFT","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xa3d68b74bf0528fdd07263c60d6488749044914b","30367","mainnet"
"HyperEVM Mainnet","999","Wild Goat Coin","WGC","Wild Goat Coin","OFT","0xc53ac24320e3a54c7211e4993c8095078a0cb3cf","0xc53ac24320e3a54c7211e4993c8095078a0cb3cf","30367","mainnet"
"HyperEVM Mainnet","999","HyperLiquid","WHYPE","HyperLiquid","OFTAdapter","0x2b7e48511ea616101834f09945c11f7d78d9136d","0x2b7e48511ea616101834f09945c11f7d78d9136d","30367","mainnet"
"HyperEVM Mainnet","999","would","WOULD","would","OFT","0xf855572485de4c8bc33905f58d0c21cf4df3d6c7","0xf855572485de4c8bc33905f58d0c21cf4df3d6c7","30367","mainnet"
"HyperEVM Mainnet","999","Resolv Labs","wsrUSD","Resolv Labs","OFT","0x04716db62c085d9e08050fcf6f7d775a03d07720","0x04716db62c085d9e08050fcf6f7d775a03d07720","30367","mainnet"
"HyperEVM Mainnet","999","Resolv Labs","wstUSR","Resolv Labs","OFT","0x46c1c168ca597b9e5423aa7081a0dce782caeaab","0x46c1c168ca597b9e5423aa7081a0dce782caeaab","30367","mainnet"
"HyperEVM Mainnet","999","USDT0","XAUT0","USDT0","OFTAdapter","0x4e41cfc3f3b19e29e323d2c36f8f202a1e151daf","0x4e41cfc3f3b19e29e323d2c36f8f202a1e151daf","30367","mainnet"
"Ink Mainnet","57073","Frax Finance","FXS","Frax Finance","OFT","0x64445f0aecc51e94ad52d8ac56b7190e764e561a","0x64445f0aecc51e94ad52d8ac56b7190e764e561a","30339","mainnet"
"Ink Mainnet","57073","USDC.e","USDC.e","Stargate","StargateOFT","0x2F6F07CDcf3588944Bf4C42aC74ff24bF56e7590","0xF1815bd50389c46847f0Bda824eC8da914045D14","30339","mainnet"
"Ink Mainnet","57073","Paxos","USDG","Paxos","OFTAdapter","0x9e12c058a20c5b0eebaa00e44a712ec54b838971","0x9e12c058a20c5b0eebaa00e44a712ec54b838971","30339","mainnet"
"Ink Mainnet","57073","USDT0","USDT0","USDT0","OFTAdapter","0x1cb6de532588fca4a21b7209de7c456af8434a65","0x1cb6de532588fca4a21b7209de7c456af8434a65","30339","mainnet"
"Ink Mainnet","57073","Wild Goat Coin","WGC","Wild Goat Coin","OFT","0x3d63825b0d8669307366e6c8202f656b9e91d368","0x3d63825b0d8669307366e6c8202f656b9e91d368","30339","mainnet"
